iso2_o,iso2_d,export
AU,CH,1729832.5023601002
AU,CI,41828.252
AU,CK,5507.107
AU,CL,312046.76826700004
AU,CM,7010.8350044
AU,CN,85067826.3713363
AU,CO,55722.7447001
AU,CR,3350.032
AU,CU,679.7090000000001
AU,CV,33.41332
AU,CX,18158.675
AU,CY,5572.9953939
AU,CZ,160318.0956747
AU,DE,2494536.1797130997
AU,DJ,3088.505
AU,DK,72547.78392249999
AU,DM,47.348
AU,DO,14510.9862882
AU,DZ,50803.9520716
AU,EC,20927.7608112
AU,EE,9865.4110361
AU,EG,408310.1296507
AU,ER,1624.47
AU,ES,645590.1218594
AU,ET,1223.538
AU,FI,84728.8494674
AU,FJ,401177.5540801
AU,FK,185.501
AU,FM,2794.029
AU,FR,1260025.3084315
AU,GA,1408.946
AU,GB,4753264.3247966
AU,GD,281.078
AU,GE,8811.1721388
AU,GH,114102.4499642
AU,GI,12.549999999999999
AU,GM,18.269
AU,GN,5632.061
AU,GQ,312.765
AU,GR,19638.3101568
AU,GT,2563.43
AU,GU,6712.263
AU,GY,6432.711158
AU,HK,14084621.7778359
AU,HN,3539.7001961
AU,HR,1466.5893240999999
AU,HT,105.773
AU,HU,59021.9756086
AU,ID,6052850.2732226
AU,IE,100052.6811034
AU,IL,154000.4896924
AU,IN,14905025.4263374
AU,IQ,66605.527
AU,IS,215778.7475908
AU,IT,650300.6584608
AU,JM,13676.1297966
AU,JO,121804.6608913
AU,JP,34689711.2207631
AU,KE,75368.52089059999
AU,KG,5173.2997782
AU,KH,28769.36
AU,KI,15924.434000000001
AU,KN,486.61204840000005
AU,KR,17979135.807598
AU,KW,526494.0452170001
AU,KY,925.302
AU,KZ,22142.5414293
AU,LA,15349.56
AU,LB,28254.836
AU,LC,1283.844
AU,LK,250859.96631720001
AU,LR,770.386
AU,LT,5889.9016422
AU,LV,5586.7690116
AU,LY,740.2230000000001
AU,MA,30217.381999999998
AU,MD,908.7670548
AU,MG,11377.0915384
AU,MH,1906.708
AU,MK,3249.4165539
AU,ML,26826.5158315
AU,MM,224642.4153887
AU,MN,16094.624
AU,MO,53174.333999999995
AU,MP,1422.076
AU,MR,11957.8996484
AU,MS,6.6899999999999995
AU,MT,3137.283
AU,MU,111995.2417026
AU,MV,14294.089
AU,MW,4918.519
AU,MX,313748.1019938
AU,MY,4638263.5155721
AU,MZ,431948.20697520004
AU,NC,274930.12799999997
AU,NE,2790.507
AU,NF,4666.927
AU,NG,173452.699112
AU,NI,9807.8644691
AU,NL,1359303.9933465999
AU,NO,118559.8766264
AU,NP,49057.478078600005
AU,NR,22452.776
AU,NU,98.179
AU,NZ,4507345.2004119
AU,OM,266765.701266
AU,PA,88209.03
AU,PE,146023.6115052
AU,PF,35869.450000000004
AU,PG,1144423.442
AU,PH,2149784.330881
AU,PK,532630.845
AU,PL,500491.1243901
AU,PN,45.58
AU,PT,45793.8541371
AU,PW,2066.9730196
AU,PY,2569.0884045
AU,QA,345648.489
AU,RO,64426.3866396
AU,RU,486133.0016353
AU,RW,314.149
AU,SA,836830.942
AU,SB,99669.8344495
AU,SC,15091.7430467
AU,SE,276473.8921942
AU,SG,3885912.5915148
AU,SH,541.1039999999999
AU,SI,97885.6000367
AU,SK,6962.6832451
AU,SL,3152.0372452
AU,SN,43159.789122
AU,SO,1048.513
AU,SR,4895.4326453
AU,ST,191.434
AU,SV,19525.5110047
AU,SY,681.284
AU,TC,1.541
AU,TD,72.91
AU,TG,4075.3059986
AU,TH,3012934.161
AU,TJ,119.055
AU,TM,843.105
AU,TN,10668.7794455
AU,TO,9951.914
AU,TR,2851895.8600705
AU,TT,18721.488
AU,TV,1712.754
AU,TW,6328888.0600000005
AU,TZ,65310.909135099995
AU,UA,108260.7449501
AU,UG,17066.1383772
AU,US,8568504.9667943
AU,UY,9048.4505239
AU,UZ,28.335
AU,VC,1615.4739586
AU,VG,122.65700000000001
AU,VN,3467495.34
AU,VU,42504.845
AU,WF,2752.224
AU,WS,32809.1487122
AU,YE,209053.775
AU,ZA,1062994.9848022
AU,ZM,52756.1169145
AU,ZW,977.28
AW,AG,2.222
AW,AT,108.40700000000001
AW,BB,11.655
AW,BE,28.17675
AW,BG,1.862
AW,CA,21144.77
AW,CH,307.513
AW,CL,1.737
AW,CM,8.618
AW,CN,94.017
AW,CO,20288.509
AW,CY,62898.316
AW,CZ,3.295
AW,DE,23.131999999999998
AW,DK,6.094
AW,DO,7696.9684963
AW,ES,31.961509
AW,FI,8.319
AW,FR,64.914
AW,GB,54.503043
AW,GH,13.466999999999999
AW,GR,1.8081397
AW,GY,198.9981714
AW,HK,1467.404352
AW,HN,117.7173
AW,IL,1236.0
AW,IN,369.54381
AW,IT,7.970000000000001
AW,JM,85.6360122
AW,JO,6405.7727189
AW,KR,13757.5684
AW,KW,483.3411219
AW,MX,1159.5271263
AW,MY,16.665823
AW,MZ,2.207
AW,NI,4447.817326
AW,NL,10230.276880000001
AW,PA,1778.833
AW,PH,935.024954
AW,SB,32.787509299999996
AW,SC,2.504
AW,SE,344.2623865
AW,SG,39806.05
AW,SI,77.6750681
AW,SK,6.594
AW,SR,540.4652045
AW,SV,11455.902
AW,US,10439.3897216
AW,VC,31.574661
AW,ZA,17.423000000000002
AZ,AE,14344.913
AZ,AF,52239.55699999999
AZ,AL,70.71499999999999
AZ,AO,14.435
AZ,AR,37.783237
AZ,AT,223817.33034679998
AZ,AU,526.6708953
AZ,AW,18.434
AZ,BA,27.028874000000002
AZ,BD,293.95799999999997
AZ,BE,29750.0041477
AZ,BG,188.7314844
AZ,BH,24.656
AZ,BM,9.883
AZ,BN,42.18056
AZ,BO,4.4350000000000005
AZ,BR,173.65451
AZ,BY,18873.1240228
AZ,BZ,1425.36
AZ,CA,716630.0100979999
AZ,CG,37.678928799999994
AZ,CH,49917.0573911
AZ,CL,3.151028
AZ,CM,174.734
AZ,CN,434871.1370619
AZ,CO,68.09100000000001
AZ,CY,19249.0055
AZ,CZ,727004.792135
AZ,DE,654931.8123082999
AZ,DJ,287.096
AZ,DK,909.3648015
AZ,DZ,15.027000000000001
AZ,EE,1846.5761189
AZ,EG,1809.26485
AZ,ES,322308.8639102
AZ,FI,1538.707985
AZ,FR,468262.6186884
AZ,GB,62418.9469367
AZ,GE,547186.0879143
AZ,GR,1381.6897929999998
AZ,HK,1152.9751271
AZ,HU,2419.9058587
AZ,ID,460789.9304007
AZ,IE,19.6060384
AZ,IL,642070.9552063999
AZ,IN,392987.9773835
AZ,IQ,11703.006000000001
AZ,IS,28.56873
AZ,IT,4723259.003852
AZ,JO,3539.6594434
AZ,JP,4250.977895
AZ,KE,148.175
AZ,KG,635.9259997
AZ,KH,402.479
AZ,KR,1022.9623203
AZ,KW,128.0063808
AZ,KZ,38135.0003625
AZ,LB,32884.170000000006
AZ,LR,29.373
AZ,LT,2769.694292
AZ,LV,2456.036006
AZ,MD,257.0144482
AZ,MK,5.650562
AZ,ML,297.780543
AZ,MN,65.15
AZ,MT,36886.646
AZ,MX,136.0445693
AZ,MY,829.8321897
AZ,MZ,3.23
AZ,NG,452.3037253
AZ,NI,8.658999999999999
AZ,NL,69705.3461642
AZ,NO,7743.5505022
AZ,NP,7.122
AZ,NZ,120.9286387
AZ,OM,64.648
AZ,PE,8.894
AZ,PG,11.892
AZ,PH,19.928
AZ,PK,1230.6370000000002
AZ,PL,10367.5310413
AZ,PT,661219.2653900001
AZ,QA,4637.097
AZ,RO,5396.512849
AZ,RU,197655.8559539
AZ,SA,1250.569
AZ,SE,642.1365024
AZ,SG,1032.5996561
AZ,SI,9357.760436100001
AZ,SK,910.767226
AZ,SL,12.9399125
AZ,SN,63.9419006
AZ,TD,8.843
AZ,TG,1.082
AZ,TH,109397.758
AZ,TJ,1998.08
AZ,TM,21308.052
AZ,TN,217112.100592
AZ,TR,1216759.3492334
AZ,TT,42.924
AZ,TW,267293.593
AZ,UA,355193.5681669
AZ,US,101208.6750973
AZ,UZ,3932.8909999999996
AZ,VN,55139.585
AZ,ZA,165.5613715
AZ,ZM,22.627
BA,AE,11029.303
BA,AF,890.5279999999999
BA,AL,22008.2671252
BA,AM,261.072133
BA,AO,618.573
BA,AR,685.3125029
BA,AT,566688.9129039
BA,AU,5566.7204119
BA,AZ,899.138947
BA,BB,1.874
BA,BD,1346.214
BA,BE,80281.9419752
BA,BF,19.942
BA,BG,44822.5683605
BA,BH,50.529
BA,BI,1.0401142
BA,BM,19.121000000000002
BA,BO,36.06
BA,BR,3550.9652981
BA,BY,3402.0156256
BA,CA,14152.7242968
BA,CG,15.081
BA,CH,132061.3247911
BA,CI,29.672
BA,CL,2869.0150931
BA,CM,383.86408
BA,CN,43530.8645352
BA,CO,713.2479295
BA,CR,9.621
BA,CU,63.044
BA,CY,6432.3367690000005
BA,CZ,92142.047948
BA,DE,903172.3180876999
BA,DK,10583.3050105
BA,DO,154.043
BA,DZ,6342.457999
BA,EC,216.2565372
BA,EE,2082.0412159
BA,EG,17354.4209274
BA,ER,9.966000000000001
BA,ES,70438.4274874
BA,ET,194.127
BA,FI,8015.3862383000005
BA,FR,154998.1436055
BA,GA,19.141
BA,GB,52706.0188453
BA,GE,487.91215669999997
BA,GH,116.234
BA,GM,8.99
BA,GN,29.921
BA,GR,12998.9187611
BA,HK,1171.3212689
BA,HN,34.5335936
BA,HR,402347.8565133
BA,HU,170864.2510286
BA,ID,2594.1694773
BA,IE,1466.4239322
BA,IL,1821.0058583999999
BA,IN,7731.5952723
BA,IQ,642.484
BA,IS,651.5561498
BA,IT,826777.2052023
BA,JO,744.632878
BA,JP,7781.4393147
BA,KE,273.7511238
BA,KG,140.9265317
BA,KN,49.51395229999999
BA,KR,22041.3318237
BA,KW,2432.5122927
BA,KZ,603.1119123
BA,LB,2133.704
BA,LK,630.451403
BA,LR,68.495
BA,LT,9823.3070219
BA,LV,1987.8943833
BA,LY,1380.658
BA,MA,5230.717
BA,MD,2776.9852558000002
BA,MG,31.189999999999998
BA,MK,77308.5128846
BA,MM,16.4564553
BA,MR,24032.744
BA,MT,161.058
BA,MU,10.775
BA,MX,20405.8123718
BA,MY,1143.5394115
BA,MZ,1.291
BA,NC,17.699
BA,NG,810.9070200000001
BA,NI,31.515
BA,NL,148330.2191349
BA,NO,21515.8939235
BA,NP,53.073189
BA,NZ,822.7246671
BA,OM,590.5546830000001
BA,PA,30.689
BA,PE,978.6256587
BA,PF,1.211
BA,PH,1244.6491811
BA,PK,33.797
BA,PL,89960.4003654
BA,PT,2881.5265984
BA,PY,1.694
BA,QA,646.581
BA,RO,91171.3207722
BA,RU,101717.1300337
BA,RW,515.629
BA,SA,5590.246
BA,SC,641.635
BA,SE,57246.2963552
BA,SG,3178.186424
BA,SI,557115.4530032
BA,SK,94468.2453011
BA,SM,203.231
BA,SN,442.7586806
BA,SO,33.636
BA,SR,232.037
BA,ST,8.965
BA,SV,67.52826
BA,SY,293.784
BA,TG,58.893
BA,TH,1208.036
BA,TK,62.299
BA,TN,377.59628200000003
BA,TR,264836.68020360003
BA,TW,251.522
BA,TZ,541.536785
BA,UA,12622.856712
BA,UG,40.3
BA,US,81928.142393
BA,UY,485.77347
BA,VG,7.954
BA,VN,917.424
BA,YE,576.726
BA,ZA,3870.4274044
BB,AE,3799.569
BB,AG,9219.2006704
BB,AI,2171.782
BB,AM,31.939964
BB,AR,12.746473
BB,AT,667.0741682
BB,AU,1268.8615612
BB,AW,1158.702
BB,BA,12.282483
BB,BD,28.975
BB,BE,1117.8080331
BB,BG,21.8198266
BB,BI,15.399
BB,BM,2507.3991674
BB,BR,424.288502
BB,BS,4322.102
BB,BY,29.18649
BB,BZ,1476.4952288
BB,CA,7358.1642923
BB,CH,28169.271599699998
BB,CK,4.1850000000000005
BB,CL,682.8573299999999
BB,CM,99.2577387
BB,CN,8734.885970700001
BB,CO,322.1818946
BB,CR,48.348
BB,CU,266.722
BB,CZ,921.2362176
BB,DE,2254.5821132
BB,DK,450.56288
BB,DM,4397.349
BB,DO,7592.3926398
BB,DZ,1.954
BB,EC,85.746895
BB,EE,323.3348
BB,ES,527.8343864
BB,FI,862.1690067000001
BB,FJ,7.6490803
BB,FR,9879.3681628
BB,GA,19.35
BB,GB,15210.7880983
BB,GD,10260.738
BB,GE,7.79
BB,GR,21.4446547
BB,GT,1154.526
BB,GY,24292.8847863
BB,HK,8607.76924
BB,HN,18.321
BB,HT,508.414
BB,HU,8.788805
BB,ID,180.3927202
BB,IE,136.95544569999998
BB,IL,12.3853155
BB,IN,77.6325651
BB,IO,59.404
BB,IQ,15.111
BB,IS,5.042
BB,IT,611.3322754
BB,JM,35542.7617606
BB,JO,4.216
BB,JP,82.6231786
BB,KG,2.924
BB,KN,7930.2386590999995
BB,KR,936.9035590000001
BB,KY,1157.953
BB,KZ,14.4580555
BB,LB,180.828
BB,LC,15576.288
BB,LK,2.552
BB,LT,3.927
BB,MD,41.208416
BB,MK,16.467
BB,MS,438.884
BB,MU,2.599
BB,MX,737.2002381
BB,MY,13874.3940487
BB,MZ,10.0
BB,NG,1.0385635
BB,NI,930.4300999999999
BB,NL,4058.6846945
BB,NO,291.82294
BB,NZ,1500.26233
BB,PA,3958.796
BB,PE,60.282762500000004
BB,PH,41.275999999999996
BB,PK,45.778
BB,PL,18011.024777
BB,PT,4.6862521
BB,PY,80.48241
BB,RO,147.68117999999998
BB,RU,672.763953
BB,SA,49.105000000000004
BB,SC,2.0439074
BB,SE,2066.7722335
BB,SG,890.203512
BB,SI,57.3880918
BB,SK,793.1539270000001
BB,SL,1.13
BB,SR,4741.8643408
BB,SV,17.704
BB,TC,355.286
BB,TG,3023.801
BB,TH,125.703
BB,TN,8.531
BB,TR,2190.405358
BB,TT,36372.877
BB,TW,614.938
BB,TZ,3.98
BB,UA,208.27665000000002
BB,US,84290.7785234
BB,UY,134.32543
BB,VC,11714.1981141
BB,VG,1691.551
BB,VN,137.471
BB,VU,31.703
BB,ZA,2297.9166711
BB,ZM,49.197773
BD,AG,35.859
BD,AL,2659.152
BD,AM,13831.276862
BD,AR,17496.530684
BD,AT,787448.4255958
BD,AU,649852.2493841
BD,AZ,6009.7136359999995
BD,BA,26249.3138247
BD,BB,121.7600429
BD,BE,1013874.2143549001
BD,BG,3350.9483827999998
BD,BI,435.845485
BD,BM,646.33
BD,BN,1219.5908321
BD,BO,2251.2130782
BD,BR,149001.7714326
BD,BY,31036.2735067
BD,BZ,181.0371942
BD,CA,1188512.7642946
BD,CG,7.474
BD,CH,507969.520441
BD,CL,83857.9530803
BD,CM,3887.036547
BD,CN,859835.2560147999
BD,CO,54309.1755325
BD,CV,118.96579849999999
BD,CY,4924.6813074
BD,CZ,487622.4349868
BD,DE,6108050.2681912
BD,DK,703435.2440717
BD,DO,7027.012016
BD,DZ,24449.245
BD,EC,13345.0268364
BD,EE,30250.7745296
BD,EG,43873.820895900004
BD,ES,2788407.6907687
BD,FI,162940.2238475
BD,FJ,1861.9701532
BD,FR,2771369.2065239
BD,GB,3563472.2683482002
BD,GE,1604.167
BD,GH,889.8404369
BD,GR,53991.9826489
BD,GY,15.963983
BD,HK,161547.8620002
BD,HN,6154.5167428
BD,HR,5644.6363936
BD,HU,5117.896422
BD,ID,68683.7110432
BD,IE,204710.5229571
BD,IL,39059.0
BD,IN,561610.3264923
BD,IS,10834.9741653
BD,IT,1559990.8694332
BD,JM,1507.153445
BD,JO,29014.1006181
BD,JP,1149250.8099294
BD,KE,9363.8285656
BD,KG,3079.41961
BD,KR,285163.3201764
BD,KW,72354.7889116
BD,KZ,45635.566803
BD,LK,43029.7595325
BD,LT,2163.6005275
BD,LV,1723.4171700000002
BD,MD,8975.5286573
BD,MG,1517.4925538
BD,MK,9826.870667
BD,ML,18948.620035199998
BD,MM,23693.0443493
BD,MR,202.880494
BD,MU,6767.5896751
BD,MX,264514.5567945
BD,MY,218716.9938114
BD,MZ,993.975012
BD,NG,2577.2211756
BD,NI,2937.0665246
BD,NL,1415298.2887101
BD,NO,276339.1477542
BD,NP,37681.793952
BD,NZ,76105.9814366
BD,OM,4162.1908986
BD,PE,52161.9447561
BD,PH,40380.5601141
BD,PL,1313048.1335292
BD,PT,72094.16883349999
BD,PW,7.973
BD,PY,2629.5890901
BD,RO,32334.3362154
BD,RU,884850.5728481
BD,SB,267.854
BD,SC,536.48223
BD,SE,487638.9340224
BD,SG,268698.1460348
BD,SI,91943.890392
BD,SK,301360.9028989
BD,SL,316.7222535
BD,SN,13.1009004
BD,SR,53.4561254
BD,ST,36.160232
BD,SV,10253.7771575
BD,TG,270.148973
BD,TN,13561.353975
BD,TR,722023.2358102
BD,TZ,2476.092452
BD,UA,69843.07630849999
BD,UG,3875.6139221
BD,US,5811574.7723156
BD,UY,8665.804932
BD,VC,1.079
BD,WS,52.534
BD,ZA,76927.36841339999
BD,ZM,1254.3224005
BE,AD,18764.604
BE,AE,4285525.193
BE,AF,71552.53600000001
BE,AG,2338.6183596
BE,AI,1389.444
BE,AL,37794.731840399996
BE,AM,49143.5179602
BE,AO,216896.696
BE,AR,431713.2458541
BE,AS,3.175
BE,AT,3083391.8492249
BE,AU,1330237.1030631
BE,AW,2528.114
BE,AZ,78611.9923674
BE,BA,88566.75757840001
BE,BB,7551.3467014
BE,BD,203570.937
BE,BF,118708.029
BE,BG,800207.2079167
BE,BH,103015.436
BE,BI,32519.2018882
BE,BJ,85425.151
BE,BM,976.5211998
BE,BN,5543.3605867
BE,BO,38576.7894354
BE,BR,2028747.1734711
BE,BS,3425.621
BE,BT,246.78300000000002
BE,BY,222024.69115590001
BE,BZ,2989.2813586999996
BE,CA,2339351.2325509
BE,CC,26.39
BE,CF,23808.726
BE,CG,191265.78748189998
BE,CH,5761254.1774854
BE,CI,397202.333
BE,CK,203.158
BE,CL,423814.2324092
BE,CM,187126.7832738
BE,CN,8953526.527259
BE,CO,297222.9903734
BE,CR,41651.158
BE,CU,86557.709
BE,CV,32208.5123122
BE,CY,250769.2357135
BE,CZ,2963954.7879859
BE,DE,50388414.3797694
BE,DJ,51753.612
BE,DK,2931994.8937914
BE,DM,1344.636
BE,DO,87025.3835787
BE,DZ,983566.5890925
BE,EC,125290.2696592
BE,EE,299504.9806846
BE,EG,1126064.0213575
BE,ER,6915.027
BE,ES,9608550.2116091
BE,ET,185532.992
BE,FI,1636332.2485146
BE,FJ,11013.6771572
BE,FK,224.286
BE,FR,45002240.4078767
BE,GA,161872.522
BE,GB,32880777.933639802
BE,GD,908.601
BE,GE,85475.3791894
BE,GH,624952.2588541
BE,GI,383330.831
BE,GL,1622.8
BE,GM,25452.049
BE,GN,276779.109
BE,GQ,29852.039
BE,GR,2015685.8037152
BE,GT,53788.534999999996
BE,GU,940.377
BE,GW,6283.831
BE,GY,14023.8800391
BE,HK,3075246.2844517
BE,HN,24297.6646766
BE,HR,306393.3666601
BE,HT,20342.281
BE,HU,2288504.632893
BE,ID,700534.8778152
BE,IE,1915050.6201557
BE,IL,3904851.1252782
BE,IN,6813283.4344987
BE,IO,11.52
BE,IQ,201506.142
BE,IS,109439.2401623
BE,IT,20601158.1947957
BE,JM,37085.7689526
BE,JO,239549.335143
BE,JP,3117788.8696383
BE,KE,170378.8397442
BE,KG,16502.4955654
BE,KH,65219.412
BE,KI,135.33100000000002
BE,KM,4719.503
BE,KN,666.5044391
BE,KP,149.564
BE,KR,1478671.4184854
BE,KW,245109.4705545
BE,KY,251.944
BE,KZ,169091.2909699
BE,LA,21953.240999999998
BE,LB,597073.786
BE,LC,2505.098
BE,LK,95478.9306705
BE,LR,27542.965
BE,LT,1052026.3190253
BE,LV,297560.0983264
BE,LY,123832.596
BE,MA,992943.269
BE,MD,46195.237516
BE,MG,63651.7078447
BE,MH,230.743
BE,MK,140699.4672516
BE,ML,105561.4668146
BE,MM,50401.3940984
BE,MN,10702.044
BE,MO,7037.754
BE,MP,13.521999999999998
BE,MR,179069.5648178
BE,MS,88.672
BE,MT,220673.35700000002
BE,MU,91673.9024594
BE,MV,11766.078
BE,MW,38174.889
BE,MX,1360591.6368902
BE,MY,697540.9477402
BE,MZ,36464.7694912
BE,NC,24748.525
BE,NE,64690.14
BE,NF,86.824
BE,NG,2983684.3129833
BE,NI,18141.860913
BE,NL,49417021.5395688
BE,NO,1445734.665891
BE,NP,24012.7879301
BE,NR,2.831
BE,NZ,255379.0202056
BE,OM,238966.7055106
BE,PA,134468.403
BE,PE,203274.0191375
BE,PF,20806.924
BE,PG,12545.643
BE,PH,608314.8873094
BE,PK,537502.026
BE,PL,6603783.4575739
BE,PM,1086.412
BE,PT,2280303.7797658
BE,PW,173.721
BE,PY,30735.7985116
BE,QA,369164.52999999997
BE,RO,2058338.2806517
BE,RU,3492351.2720091
BE,RW,60152.094
BE,SA,1771595.382
BE,SB,1811.74201
BE,SC,12173.9343389
BE,SE,7575400.0374262
BE,SG,1341181.1619579
BE,SH,44.795
BE,SI,574163.160646
BE,SK,1075567.5594459
BE,SL,70958.6034287
BE,SM,18348.042
BE,SN,343989.578078
BE,SO,3025.103
BE,SR,28336.2988428
BE,ST,2158.9587394
BE,SV,32821.9508057
BE,SY,49319.905999999995
BE,TC,107.711
BE,TD,22999.936
BE,TF,154.433
BE,TG,1101610.5010056
BE,TH,1158064.754
BE,TJ,5703.889
BE,TK,4.715
BE,TM,15427.077
BE,TN,341470.7161665
BE,TO,45.007000000000005
BE,TR,4286020.333944
BE,TT,42875.31
BE,TW,832460.174
BE,TZ,86779.0757533
BE,UA,616786.1286752
BE,UG,62308.629139
BE,US,14174252.160447
BE,UY,119132.3073958
BE,UZ,62724.885
BE,VC,864.1198341
BE,VG,354.517
BE,VN,618440.212
BE,VU,424.002
BE,WF,485.767
BE,WS,38.4305507
BE,YE,56917.145000000004
BE,ZA,1109146.8869776
BE,ZM,75769.5923229
BE,ZW,25870.949
BF,AT,1384.9420751
BF,AU,196.0904395
BF,BA,3.0860462
BF,BE,2242.3266713999997
BF,BO,4.17
BF,BR,47.615
BF,BY,3601.6495468000003
BF,CA,164.3063155
BF,CG,59.581999999999994
BF,CH,1316020.7603558
BF,CM,414.1115689
BF,CN,19428.8022166
BF,CZ,461.5332443
BF,DE,56469.671709
BF,DK,4.9500123
BF,DO,4.852
BF,DZ,72.188
BF,EC,1.227
BF,EE,13.50686
BF,EG,28184.66
BF,ES,52266.035879
BF,FI,197.647505
BF,FR,24154.8755413
BF,GB,3850.5773999999997
BF,GH,14061.933356200001
BF,GR,1.914
BF,HK,341.2596314
BF,HN,10.406
BF,ID,15176.73517
BF,IE,135.0637908
BF,IN,644874.241236
BF,IS,74.34367
BF,IT,29549.2908472
BF,JO,8.691
BF,JP,38186.769684700004
BF,KE,20.9474255
BF,KR,581.3954971000001
BF,KW,14.9231807
BF,LT,4.207
BF,LV,185.36037
BF,MG,23.497005
BF,ML,4619.308389
BF,MR,494.53878999999995
BF,MU,1.039
BF,MX,6.3893043
BF,MY,4984.67798
BF,NG,30.220404000000002
BF,NL,13709.978180999999
BF,NO,168.14668619999998
BF,PH,2.122
BF,PL,465.78298739999997
BF,PT,1529.8805
BF,RU,712.6781415
BF,SC,2.09
BF,SE,136.068856
BF,SG,13.553
BF,SI,77.00494
BF,SK,199.28631769999998
BF,SN,85.5456145
BF,TG,7260.9886224
BF,TN,356.03796
BF,TR,61188.9984033
BF,TZ,567.2860739
BF,UA,2.065801
BF,UG,4.533724
BF,US,3249.931008
BF,ZA,700.368
BG,AD,79.396
BG,AE,185835.577
BG,AF,1040.91
BG,AG,33.863
BG,AL,87705.6968856
BG,AM,48201.1776747
BG,AO,937.692
BG,AR,40842.7182729
BG,AS,1.54
BG,AT,611332.2123963
BG,AU,46625.039600000004
BG,AW,930.9409999999999
BG,AZ,26378.176924
BG,BA,84087.2973698
BG,BB,105.6800587
BG,BD,16303.835
BG,BE,1346326.747218
BG,BF,975.0229999999999
BG,BH,2296.763
BG,BI,2546.5342263000002
BG,BJ,1613.527
BG,BM,76.158
BG,BN,254.8989672
BG,BO,1717.7123198
BG,BR,46366.004032900004
BG,BS,45370.997
BG,BT,2.138
BG,BY,45816.2126318
BG,BZ,1085.1616932
BG,CA,88474.1227234
BG,CF,272.69800000000004
BG,CG,2615.9826453
BG,CH,317833.2156382
BG,CI,17496.412
BG,CK,1.595
BG,CL,11300.2223372
BG,CM,4553.1141381
BG,CN,936551.8530785
BG,CO,8925.8627264
BG,CR,1833.144
BG,CU,1524.0320000000002
BG,CV,104.8371609
BG,CY,79555.6352886
BG,CZ,604285.6361496
BG,DE,4374819.9885799
BG,DJ,9467.293
BG,DK,125472.1441776
BG,DM,75.897
BG,DO,6299.7134915999995
BG,DZ,155891.7380983
BG,EC,4123.0708214999995
BG,EE,26037.741551799998
BG,EG,499063.0170424
BG,ER,31.311
BG,ES,866032.8451284
BG,ET,12886.586000000001
BG,FI,65570.6593571
BG,FJ,198.9392208
BG,FR,1253744.4074643
BG,GA,360.016
BG,GB,685983.0726467
BG,GD,1.127
BG,GE,159829.5096751
BG,GH,22322.8655638
BG,GI,75778.85800000001
BG,GM,15.778
BG,GN,1498.143
BG,GQ,140.90200000000002
BG,GR,1801849.1250288
BG,GT,4872.052
BG,GW,33.209
BG,GY,424.0913459
BG,HK,66977.0200324
BG,HN,1367.1576257
BG,HR,74264.6883122
BG,HT,48.938
BG,HU,445832.078028
BG,ID,52804.8486193
BG,IE,58813.0975181
BG,IL,102956.4109698
BG,IN,176651.9622379
BG,IQ,41092.891
BG,IS,7994.6107351
BG,IT,2792534.9763725
BG,JM,1440.0061597
BG,JO,26729.2948896
BG,JP,109185.2680257
BG,KE,10690.3784345
BG,KG,9044.8253921
BG,KH,1341.399
BG,KM,49.807
BG,KN,144.335
BG,KP,650.534
BG,KR,149557.5862465
BG,KW,21561.6913982
BG,KY,132.334
BG,KZ,38527.3078718
BG,LA,129.512
BG,LB,96394.176
BG,LC,586.893
BG,LK,7982.053465200001
BG,LR,721.573
BG,LT,84325.2299426
BG,LV,43896.4045065
BG,LY,67092.63
BG,MA,81832.341
BG,MD,81805.19461980001
BG,MG,702.7547733
BG,MH,44.579
BG,MK,324998.4237863
BG,ML,1897.3075886
BG,MM,8168.2032625
BG,MN,1979.1989999999998
BG,MO,56.616
BG,MR,950.490437
BG,MT,20550.023
BG,MU,4565.9434381
BG,MV,344.14
BG,MW,836.975
BG,MX,80628.6870399
BG,MY,37711.1915067
BG,MZ,625.5578011
BG,NC,70.081
BG,NE,473.194
BG,NG,12294.3597852
BG,NI,1198.6038476
BG,NL,689025.7298672
BG,NO,83187.3137195
BG,NP,1162.2141519
BG,NZ,11707.7573663
BG,OM,12206.286001600001
BG,PA,7089.478000000001
BG,PE,14676.3638744
BG,PF,3.882
BG,PG,97.87899999999999
BG,PH,67286.0868424
BG,PK,20882.494
BG,PL,683209.4539215
BG,PT,137673.7424448
BG,PW,9.425404799999999
BG,PY,3458.2742792999998
BG,QA,12877.622
BG,RO,2130192.1009474
BG,RU,906413.9474703
BG,RW,1247.6419999999998
BG,SA,50091.398
BG,SC,4354.6265267
BG,SE,235896.6917974
BG,SG,332676.3530568
BG,SI,152663.1474691
BG,SK,216496.2841919
BG,SL,87.09565
BG,SM,784.924
BG,SN,7713.1751404
BG,SO,75.01599999999999
BG,SR,1544.5936680000002
BG,ST,6.497
BG,SV,2094.7023395
BG,SY,23039.748
BG,TD,131.95100000000002
BG,TF,122.98100000000001
BG,TG,564.704337
BG,TH,54940.995
BG,TJ,883.677
BG,TM,2547.194
BG,TN,170039.4258427
BG,TR,2862039.7677023
BG,TT,335.614
BG,TW,36169.861
BG,TZ,10274.7288644
BG,UA,191643.3545083
BG,UG,2274.7494185
BG,US,583293.216761
BG,UY,3942.6293256999998
BG,UZ,15274.564
BG,VC,14.07181
BG,VG,534.615
BG,VN,34630.592
BG,VU,1.134
