user_loc,fr_loc,scaled_sci
Maldives,Timor-Leste,2184
Maldives,Tunisia,1447
Maldives,Tonga,1914
Maldives,Türkiye,1863
Maldives,Trinidad and Tobago,2980
Maldives,"Taiwan, Province of China",1283
Maldives,"Tanzania, United Republic of",4177
Maldives,Ukraine,2091
Maldives,Uganda,4231
Maldives,United States,1119
Maldives,Uruguay,584
Maldives,Uzbekistan,2178
Maldives,Saint Vincent and the Grenadines,13286
Maldives,Viet Nam,684
Maldives,Vanuatu,2435
Maldives,Samoa,2376
Maldives,Kosovo,817
Maldives,Mayotte,761
Maldives,South Africa,2180
Maldives,Zambia,2456
Maldives,Zimbabwe,2803
Malawi,United Arab Emirates,4583
Malawi,Antigua and Barbuda,2623
Malawi,Albania,299
Malawi,Armenia,150
Malawi,Angola,13172
Malawi,Argentina,189
Malawi,Austria,405
Malawi,Australia,1608
Malawi,Aruba,601
Malawi,Azerbaijan,451
Malawi,Bosnia and Herzegovina,183
Malawi,Barbados,1749
Malawi,Bangladesh,1448
Malawi,Belgium,550
Malawi,Burkina Faso,14150
Malawi,Bulgaria,225
Malawi,Bahrain,1857
Malawi,Burundi,172693
Malawi,Benin,26136
Malawi,Brunei Darussalam,382
Malawi,"Bolivia, Plurinational State of",202
Malawi,Brazil,318
Malawi,Bahamas,1734
Malawi,Bhutan,479
Malawi,Botswana,80482
Malawi,Belarus,349
Malawi,Belize,2786
Malawi,Canada,1445
Malawi,"Congo, The Democratic Republic of the",58493
Malawi,Central African Republic,10926
Malawi,Congo,15069
Malawi,Switzerland,843
Malawi,Côte d'Ivoire,14554
Malawi,Chile,150
Malawi,Cameroon,11011
Malawi,Colombia,295
Malawi,Costa Rica,401
Malawi,Cabo Verde,1346
Malawi,Curaçao,601
Malawi,Cyprus,3231
Malawi,Czechia,101
Malawi,Germany,484
Malawi,Djibouti,4489
Malawi,Denmark,559
Malawi,Dominican Republic,1424
Malawi,Algeria,591
Malawi,Ecuador,231
Malawi,Estonia,128
Malawi,Egypt,850
Malawi,Spain,221
Malawi,Ethiopia,6151
Malawi,Finland,977
Malawi,Fiji,2211
Malawi,"Micronesia, Federated States of",549
Malawi,France,290
Malawi,Gabon,7506
Malawi,United Kingdom,3787
Malawi,Grenada,3097
Malawi,Georgia,213
Malawi,French Guiana,1524
Malawi,Ghana,51293
Malawi,Gambia,11045
Malawi,Guinea,16419
Malawi,Guadeloupe,655
Malawi,Equatorial Guinea,6033
Malawi,Greece,287
Malawi,Guatemala,202
Malawi,Guam,346
Malawi,Guinea-Bissau,8239
Malawi,Guyana,4802
Malawi,Hong Kong,208
Malawi,Honduras,358
Malawi,Croatia,161
Malawi,Haiti,5362
Malawi,Hungary,142
Malawi,Indonesia,276
Malawi,Ireland,10181
Malawi,Isle of Man,3171
Malawi,India,1053
Malawi,Iceland,1420
Malawi,Italy,334
Malawi,Jersey,6544
Malawi,Jamaica,5503
Malawi,Jordan,514
Malawi,Japan,401
Malawi,Kenya,49552
Malawi,Kyrgyzstan,220
Malawi,Cambodia,267
Malawi,Kiribati,1212
Malawi,Comoros,5901
Malawi,"Korea, Republic of",269
Malawi,Kuwait,5346
Malawi,Cayman Islands,1947
Malawi,Kazakhstan,377
Malawi,Lao People's Democratic Republic,207
Malawi,Lebanon,1921
Malawi,Saint Lucia,2591
Malawi,Sri Lanka,1794
Malawi,Liberia,300839
Malawi,Lesotho,41607
Malawi,Lithuania,153
Malawi,Luxembourg,1408
Malawi,Latvia,158
Malawi,Libya,1364
Malawi,Morocco,915
Malawi,"Moldova, Republic of",178
Malawi,Montenegro,216
Malawi,Madagascar,6088
Malawi,North Macedonia,430
Malawi,Mali,11476
Malawi,Myanmar,219
Malawi,Mongolia,231
Malawi,Macao,134
Malawi,Martinique,557
Malawi,Mauritania,4609
Malawi,Malta,935
Malawi,Mauritius,2074
Malawi,Maldives,1343
Malawi,Malawi,27014388
Malawi,Mexico,166
Malawi,Malaysia,348
Malawi,Mozambique,114031
Malawi,New Caledonia,165
Malawi,Niger,12249
Malawi,Nigeria,15270
Malawi,Nicaragua,448
Malawi,Netherlands,1063
Malawi,Norway,1136
Malawi,Nepal,472
Malawi,New Zealand,762
Malawi,Oman,2945
Malawi,Panama,347
Malawi,Peru,181
Malawi,French Polynesia,97
Malawi,Papua New Guinea,5031
Malawi,Philippines,664
Malawi,Pakistan,2117
Malawi,Poland,123
Malawi,Puerto Rico,182
Malawi,Portugal,812
Malawi,Paraguay,347
Malawi,Qatar,2961
Malawi,Réunion,871
Malawi,Romania,299
Malawi,Serbia,242
Malawi,Rwanda,298959
Malawi,Saudi Arabia,2057
Malawi,Solomon Islands,2684
Malawi,Seychelles,8835
Malawi,Sweden,939
Malawi,Singapore,347
Malawi,Slovenia,280
Malawi,Slovakia,121
Malawi,Sierra Leone,357445
Malawi,Senegal,4929
Malawi,Suriname,2082
Malawi,Sao Tome and Principe,25239
Malawi,El Salvador,240
Malawi,Eswatini,67813
Malawi,Chad,6852
Malawi,Togo,17279
Malawi,Thailand,111
Malawi,Tajikistan,705
Malawi,Timor-Leste,576
Malawi,Tunisia,623
Malawi,Tonga,2665
Malawi,Türkiye,398
Malawi,Trinidad and Tobago,1798
Malawi,"Taiwan, Province of China",217
Malawi,"Tanzania, United Republic of",116699
Malawi,Ukraine,275
Malawi,Uganda,169065
Malawi,United States,1216
Malawi,Uruguay,196
Malawi,Uzbekistan,356
Malawi,Saint Vincent and the Grenadines,3017
Malawi,Viet Nam,325
Malawi,Vanuatu,1220
Malawi,Samoa,1151
Malawi,Kosovo,260
Malawi,Mayotte,2669
Malawi,South Africa,167548
Malawi,Zambia,662260
Malawi,Zimbabwe,91064
Mexico,United Arab Emirates,557
Mexico,Antigua and Barbuda,852
Mexico,Albania,349
Mexico,Armenia,149
Mexico,Angola,1020
Mexico,Argentina,5546
Mexico,Austria,692
Mexico,Australia,483
Mexico,Aruba,2759
Mexico,Azerbaijan,185
Mexico,Bosnia and Herzegovina,223
Mexico,Barbados,380
Mexico,Bangladesh,252
Mexico,Belgium,600
Mexico,Burkina Faso,385
Mexico,Bulgaria,380
Mexico,Bahrain,402
Mexico,Burundi,274
Mexico,Benin,1177
Mexico,Brunei Darussalam,229
Mexico,"Bolivia, Plurinational State of",8180
Mexico,Brazil,1254
Mexico,Bahamas,1211
Mexico,Bhutan,220
Mexico,Botswana,224
Mexico,Belarus,421
Mexico,Belize,12252
Mexico,Canada,2399
Mexico,"Congo, The Democratic Republic of the",377
Mexico,Central African Republic,309
Mexico,Congo,513
Mexico,Switzerland,1359
Mexico,Côte d'Ivoire,549
Mexico,Chile,4182
Mexico,Cameroon,510
Mexico,Colombia,8559
Mexico,Costa Rica,9368
Mexico,Cabo Verde,537
Mexico,Curaçao,1613
Mexico,Cyprus,497
Mexico,Czechia,349
Mexico,Germany,769
Mexico,Djibouti,289
Mexico,Denmark,450
Mexico,Dominican Republic,6737
Mexico,Algeria,1230
Mexico,Ecuador,9461
Mexico,Estonia,342
Mexico,Egypt,537
Mexico,Spain,3400
Mexico,Ethiopia,204
Mexico,Finland,419
Mexico,Fiji,203
Mexico,"Micronesia, Federated States of",178
Mexico,France,652
Mexico,Gabon,412
Mexico,United Kingdom,478
Mexico,Grenada,669
Mexico,Georgia,235
Mexico,French Guiana,1247
Mexico,Ghana,762
Mexico,Gambia,1111
Mexico,Guinea,418
Mexico,Guadeloupe,579
Mexico,Equatorial Guinea,1841
Mexico,Greece,459
Mexico,Guatemala,15259
Mexico,Guam,460
Mexico,Guinea-Bissau,478
Mexico,Guyana,1093
Mexico,Hong Kong,259
Mexico,Honduras,17301
Mexico,Croatia,365
Mexico,Haiti,2715
Mexico,Hungary,366
Mexico,Indonesia,210
Mexico,Ireland,953
Mexico,Isle of Man,286
Mexico,India,152
Mexico,Iceland,697
Mexico,Italy,888
Mexico,Jersey,442
Mexico,Jamaica,942
Mexico,Jordan,311
Mexico,Japan,313
Mexico,Kenya,347
Mexico,Kyrgyzstan,91
Mexico,Cambodia,152
Mexico,Kiribati,201
Mexico,Comoros,166
Mexico,"Korea, Republic of",321
Mexico,Kuwait,365
Mexico,Cayman Islands,2612
Mexico,Kazakhstan,260
Mexico,Lao People's Democratic Republic,127
Mexico,Lebanon,550
Mexico,Saint Lucia,677
Mexico,Sri Lanka,298
Mexico,Liberia,697
Mexico,Lesotho,151
Mexico,Lithuania,290
Mexico,Luxembourg,968
Mexico,Latvia,290
Mexico,Libya,295
Mexico,Morocco,2476
Mexico,"Moldova, Republic of",169
Mexico,Montenegro,445
Mexico,Madagascar,494
Mexico,North Macedonia,372
Mexico,Mali,415
Mexico,Myanmar,123
Mexico,Mongolia,167
Mexico,Macao,202
Mexico,Martinique,432
Mexico,Mauritania,414
Mexico,Malta,831
Mexico,Mauritius,352
Mexico,Maldives,461
Mexico,Malawi,166
Mexico,Mexico,449227
Mexico,Malaysia,193
Mexico,Mozambique,705
Mexico,New Caledonia,201
Mexico,Niger,325
Mexico,Nigeria,490
Mexico,Nicaragua,12247
Mexico,Netherlands,666
Mexico,Norway,427
Mexico,Nepal,135
Mexico,New Zealand,489
Mexico,Oman,335
Mexico,Panama,6659
Mexico,Peru,8049
Mexico,French Polynesia,888
Mexico,Papua New Guinea,172
Mexico,Philippines,614
Mexico,Pakistan,492
Mexico,Poland,223
Mexico,Puerto Rico,3962
Mexico,Portugal,880
Mexico,Paraguay,10146
Mexico,Qatar,427
Mexico,Réunion,228
Mexico,Romania,409
Mexico,Serbia,430
Mexico,Rwanda,337
Mexico,Saudi Arabia,336
Mexico,Solomon Islands,160
Mexico,Seychelles,327
Mexico,Sweden,441
Mexico,Singapore,287
Mexico,Slovenia,410
Mexico,Slovakia,309
Mexico,Sierra Leone,841
Mexico,Senegal,481
Mexico,Suriname,722
Mexico,Sao Tome and Principe,876
Mexico,El Salvador,12322
Mexico,Eswatini,193
Mexico,Chad,238
Mexico,Togo,665
Mexico,Thailand,113
Mexico,Tajikistan,202
Mexico,Timor-Leste,393
Mexico,Tunisia,1531
Mexico,Tonga,244
Mexico,Türkiye,226
Mexico,Trinidad and Tobago,975
Mexico,"Taiwan, Province of China",173
Mexico,"Tanzania, United Republic of",301
Mexico,Ukraine,283
Mexico,Uganda,472
Mexico,United States,10888
Mexico,Uruguay,4210
Mexico,Uzbekistan,140
Mexico,Saint Vincent and the Grenadines,529
Mexico,Viet Nam,181
Mexico,Vanuatu,92
Mexico,Samoa,176
Mexico,Kosovo,254
Mexico,Mayotte,154
Mexico,South Africa,228
Mexico,Zambia,336
Mexico,Zimbabwe,150
Malaysia,United Arab Emirates,13943
Malaysia,Antigua and Barbuda,416
Malaysia,Albania,377
Malaysia,Armenia,145
Malaysia,Angola,429
Malaysia,Argentina,218
Malaysia,Austria,634
Malaysia,Australia,13754
Malaysia,Aruba,554
Malaysia,Azerbaijan,319
Malaysia,Bosnia and Herzegovina,460
Malaysia,Barbados,582
Malaysia,Bangladesh,32408
Malaysia,Belgium,511
Malaysia,Burkina Faso,301
Malaysia,Bulgaria,368
Malaysia,Bahrain,18773
Malaysia,Burundi,330
Malaysia,Benin,764
Malaysia,Brunei Darussalam,193358
Malaysia,"Bolivia, Plurinational State of",243
Malaysia,Brazil,186
Malaysia,Bahamas,514
Malaysia,Bhutan,3046
Malaysia,Botswana,666
Malaysia,Belarus,404
Malaysia,Belize,416
Malaysia,Canada,1379
Malaysia,"Congo, The Democratic Republic of the",289
Malaysia,Central African Republic,555
Malaysia,Congo,640
Malaysia,Switzerland,1274
Malaysia,Côte d'Ivoire,334
Malaysia,Chile,195
Malaysia,Cameroon,403
Malaysia,Colombia,212
Malaysia,Costa Rica,365
Malaysia,Cabo Verde,192
Malaysia,Curaçao,452
Malaysia,Cyprus,3968
Malaysia,Czechia,371
Malaysia,Germany,772
Malaysia,Djibouti,1685
Malaysia,Denmark,714
Malaysia,Dominican Republic,318
Malaysia,Algeria,431
Malaysia,Ecuador,213
Malaysia,Estonia,399
Malaysia,Egypt,1172
Malaysia,Spain,425
Malaysia,Ethiopia,885
Malaysia,Finland,673
Malaysia,Fiji,1095
Malaysia,"Micronesia, Federated States of",392
Malaysia,France,498
Malaysia,Gabon,921
Malaysia,United Kingdom,2357
Malaysia,Grenada,380
Malaysia,Georgia,219
Malaysia,French Guiana,338
Malaysia,Ghana,931
Malaysia,Gambia,1197
Malaysia,Guinea,830
Malaysia,Guadeloupe,204
Malaysia,Equatorial Guinea,1752
Malaysia,Greece,990
Malaysia,Guatemala,159
Malaysia,Guam,1418
Malaysia,Guinea-Bissau,247
Malaysia,Guyana,749
Malaysia,Hong Kong,18121
Malaysia,Honduras,216
Malaysia,Croatia,455
Malaysia,Haiti,283
Malaysia,Hungary,326
Malaysia,Indonesia,22449
Malaysia,Ireland,3736
Malaysia,Isle of Man,2527
Malaysia,India,1830
Malaysia,Iceland,813
Malaysia,Italy,806
Malaysia,Jersey,1012
Malaysia,Jamaica,490
Malaysia,Jordan,1376
Malaysia,Japan,2566
Malaysia,Kenya,736
Malaysia,Kyrgyzstan,337
Malaysia,Cambodia,7338
Malaysia,Kiribati,677
Malaysia,Comoros,654
Malaysia,"Korea, Republic of",3422
Malaysia,Kuwait,12353
Malaysia,Cayman Islands,1860
Malaysia,Kazakhstan,370
Malaysia,Lao People's Democratic Republic,3163
Malaysia,Lebanon,1938
Malaysia,Saint Lucia,502
Malaysia,Sri Lanka,5786
Malaysia,Liberia,1418
Malaysia,Lesotho,249
Malaysia,Lithuania,284
Malaysia,Luxembourg,966
Malaysia,Latvia,321
Malaysia,Libya,1184
Malaysia,Morocco,698
Malaysia,"Moldova, Republic of",140
Malaysia,Montenegro,522
Malaysia,Madagascar,438
Malaysia,North Macedonia,417
Malaysia,Mali,348
Malaysia,Myanmar,21137
Malaysia,Mongolia,529
Malaysia,Macao,24787
Malaysia,Martinique,166
Malaysia,Mauritania,574
Malaysia,Malta,1847
Malaysia,Mauritius,4259
Malaysia,Maldives,32828
Malaysia,Malawi,348
Malaysia,Mexico,193
Malaysia,Malaysia,2314968
Malaysia,Mozambique,403
Malaysia,New Caledonia,275
Malaysia,Niger,428
Malaysia,Nigeria,1687
Malaysia,Nicaragua,249
Malaysia,Netherlands,914
Malaysia,Norway,812
Malaysia,Nepal,32563
Malaysia,New Zealand,7148
Malaysia,Oman,18175
Malaysia,Panama,327
Malaysia,Peru,239
Malaysia,French Polynesia,456
Malaysia,Papua New Guinea,3190
Malaysia,Philippines,5639
Malaysia,Pakistan,5770
Malaysia,Poland,235
Malaysia,Puerto Rico,354
Malaysia,Portugal,622
Malaysia,Paraguay,297
Malaysia,Qatar,25694
Malaysia,Réunion,283
Malaysia,Romania,372
Malaysia,Serbia,381
Malaysia,Rwanda,568
Malaysia,Saudi Arabia,16834
Malaysia,Solomon Islands,12650
Malaysia,Seychelles,9718
Malaysia,Sweden,716
Malaysia,Singapore,272336
Malaysia,Slovenia,414
Malaysia,Slovakia,240
Malaysia,Sierra Leone,1419
Malaysia,Senegal,405
Malaysia,Suriname,1635
Malaysia,Sao Tome and Principe,231
Malaysia,El Salvador,184
Malaysia,Eswatini,475
Malaysia,Chad,583
Malaysia,Togo,769
Malaysia,Thailand,7446
Malaysia,Tajikistan,478
Malaysia,Timor-Leste,10222
Malaysia,Tunisia,529
Malaysia,Tonga,625
Malaysia,Türkiye,464
Malaysia,Trinidad and Tobago,770
Malaysia,"Taiwan, Province of China",16889
Malaysia,"Tanzania, United Republic of",671
Malaysia,Ukraine,247
Malaysia,Uganda,1062
Malaysia,United States,827
Malaysia,Uruguay,235
Malaysia,Uzbekistan,463
Malaysia,Saint Vincent and the Grenadines,548
Malaysia,Viet Nam,2327
Malaysia,Vanuatu,493
Malaysia,Samoa,487
Malaysia,Kosovo,302
Malaysia,Mayotte,177
Malaysia,South Africa,390
Malaysia,Zambia,584
Malaysia,Zimbabwe,699
Mozambique,United Arab Emirates,2621
Mozambique,Antigua and Barbuda,2812
Mozambique,Albania,490
Mozambique,Armenia,192
Mozambique,Angola,779423
Mozambique,Argentina,797
Mozambique,Austria,448
Mozambique,Australia,521
Mozambique,Aruba,759
Mozambique,Azerbaijan,892
Mozambique,Bosnia and Herzegovina,297
Mozambique,Barbados,1425
Mozambique,Bangladesh,2083
Mozambique,Belgium,1065
Mozambique,Burkina Faso,24793
Mozambique,Bulgaria,398
Mozambique,Bahrain,1787
Mozambique,Burundi,90125
Mozambique,Benin,33625
Mozambique,Brunei Darussalam,466
Mozambique,"Bolivia, Plurinational State of",1003
Mozambique,Brazil,7016
Mozambique,Bahamas,1961
Mozambique,Bhutan,489
Mozambique,Botswana,35854
Mozambique,Belarus,570
Mozambique,Belize,1814
Mozambique,Canada,591
Mozambique,"Congo, The Democratic Republic of the",41382
Mozambique,Central African Republic,18317
Mozambique,Congo,42746
Mozambique,Switzerland,1828
Mozambique,Côte d'Ivoire,41502
Mozambique,Chile,571
Mozambique,Cameroon,21521
Mozambique,Colombia,1316
Mozambique,Costa Rica,988
Mozambique,Cabo Verde,67680
Mozambique,Curaçao,979
Mozambique,Cyprus,1465
Mozambique,Czechia,237
Mozambique,Germany,977
Mozambique,Djibouti,5684
Mozambique,Denmark,690
Mozambique,Dominican Republic,6840
Mozambique,Algeria,1846
Mozambique,Ecuador,1005
Mozambique,Estonia,214
Mozambique,Egypt,1222
Mozambique,Spain,891
Mozambique,Ethiopia,3178
Mozambique,Finland,517
Mozambique,Fiji,1821
Mozambique,"Micronesia, Federated States of",485
Mozambique,France,972
Mozambique,Gabon,25170
Mozambique,United Kingdom,1175
Mozambique,Grenada,3917
Mozambique,Georgia,401
Mozambique,French Guiana,5066
Mozambique,Ghana,18942
Mozambique,Gambia,16264
Mozambique,Guinea,49760
Mozambique,Guadeloupe,1721
Mozambique,Equatorial Guinea,25787
Mozambique,Greece,460
Mozambique,Guatemala,898
Mozambique,Guam,429
Mozambique,Guinea-Bissau,218484
Mozambique,Guyana,3930
Mozambique,Hong Kong,260
Mozambique,Honduras,1511
Mozambique,Croatia,277
Mozambique,Haiti,13348
Mozambique,Hungary,237
Mozambique,Indonesia,436
Mozambique,Ireland,627
Mozambique,Isle of Man,431
Mozambique,India,1044
Mozambique,Iceland,1219
Mozambique,Italy,847
Mozambique,Jersey,2598
Mozambique,Jamaica,5873
Mozambique,Jordan,725
Mozambique,Japan,243
Mozambique,Kenya,32436
Mozambique,Kyrgyzstan,353
Mozambique,Cambodia,355
Mozambique,Kiribati,2234
Mozambique,Comoros,13029
Mozambique,"Korea, Republic of",200
Mozambique,Kuwait,1327
Mozambique,Cayman Islands,1777
Mozambique,Kazakhstan,528
Mozambique,Lao People's Democratic Republic,276
Mozambique,Lebanon,2864
Mozambique,Saint Lucia,3411
Mozambique,Sri Lanka,1481
Mozambique,Liberia,50694
Mozambique,Lesotho,24177
Mozambique,Lithuania,186
Mozambique,Luxembourg,4970
Mozambique,Latvia,244
Mozambique,Libya,1679
Mozambique,Morocco,2201
Mozambique,"Moldova, Republic of",256
Mozambique,Montenegro,425
Mozambique,Madagascar,38566
Mozambique,North Macedonia,504
Mozambique,Mali,27011
Mozambique,Myanmar,207
Mozambique,Mongolia,247
Mozambique,Macao,1593
Mozambique,Martinique,1180
Mozambique,Mauritania,11220
Mozambique,Malta,958
Mozambique,Mauritius,3157
Mozambique,Maldives,1361
Mozambique,Malawi,114031
Mozambique,Mexico,705
Mozambique,Malaysia,403
Mozambique,Mozambique,17582942
Mozambique,New Caledonia,282
Mozambique,Niger,16037
Mozambique,Nigeria,9964
Mozambique,Nicaragua,2036
Mozambique,Netherlands,899
Mozambique,Norway,692
Mozambique,Nepal,584
Mozambique,New Zealand,394
Mozambique,Oman,3303
Mozambique,Panama,1469
Mozambique,Peru,815
Mozambique,French Polynesia,280
Mozambique,Papua New Guinea,22061
Mozambique,Philippines,948
Mozambique,Pakistan,2217
Mozambique,Poland,195
Mozambique,Puerto Rico,507
Mozambique,Portugal,39050
Mozambique,Paraguay,1982
Mozambique,Qatar,2972
Mozambique,Réunion,1949
Mozambique,Romania,493
Mozambique,Serbia,397
Mozambique,Rwanda,63374
Mozambique,Saudi Arabia,2090
Mozambique,Solomon Islands,8955
Mozambique,Seychelles,4601
Mozambique,Sweden,927
Mozambique,Singapore,320
Mozambique,Slovenia,284
Mozambique,Slovakia,299
Mozambique,Sierra Leone,53139
Mozambique,Senegal,14092
Mozambique,Suriname,3676
Mozambique,Sao Tome and Principe,741802
Mozambique,El Salvador,921
Mozambique,Eswatini,141026
Mozambique,Chad,12495
Mozambique,Togo,24303
Mozambique,Thailand,189
Mozambique,Tajikistan,1070
Mozambique,Timor-Leste,4482
Mozambique,Tunisia,1598
Mozambique,Tonga,1067
Mozambique,Türkiye,740
Mozambique,Trinidad and Tobago,2097
Mozambique,"Taiwan, Province of China",128
Mozambique,"Tanzania, United Republic of",45202
Mozambique,Ukraine,394
Mozambique,Uganda,34765
Mozambique,United States,578
Mozambique,Uruguay,817
Mozambique,Uzbekistan,602
Mozambique,Saint Vincent and the Grenadines,3077
Mozambique,Viet Nam,479
Mozambique,Vanuatu,2302
Mozambique,Samoa,1137
Mozambique,Kosovo,364
Mozambique,Mayotte,8124
Mozambique,South Africa,114207
Mozambique,Zambia,52043
Mozambique,Zimbabwe,89644
New Caledonia,United Arab Emirates,909
New Caledonia,Antigua and Barbuda,921
New Caledonia,Albania,277
New Caledonia,Armenia,188
New Caledonia,Angola,537
New Caledonia,Argentina,383
New Caledonia,Austria,1151
New Caledonia,Australia,13699
New Caledonia,Aruba,986
New Caledonia,Azerbaijan,150
New Caledonia,Bosnia and Herzegovina,472
New Caledonia,Barbados,660
New Caledonia,Bangladesh,75
New Caledonia,Belgium,8629
New Caledonia,Burkina Faso,1706
New Caledonia,Bulgaria,576
New Caledonia,Bahrain,436
New Caledonia,Burundi,979
New Caledonia,Benin,51553
New Caledonia,Brunei Darussalam,678
New Caledonia,"Bolivia, Plurinational State of",220
New Caledonia,Brazil,377
New Caledonia,Bahamas,789
New Caledonia,Bhutan,128
New Caledonia,Botswana,250
New Caledonia,Belarus,422
New Caledonia,Belize,833
New Caledonia,Canada,5166
New Caledonia,"Congo, The Democratic Republic of the",1061
New Caledonia,Central African Republic,1721
New Caledonia,Congo,2323
New Caledonia,Switzerland,10724
New Caledonia,Côte d'Ivoire,2739
New Caledonia,Chile,721
New Caledonia,Cameroon,1784
New Caledonia,Colombia,275
New Caledonia,Costa Rica,765
New Caledonia,Cabo Verde,871
New Caledonia,Curaçao,655
New Caledonia,Cyprus,1239
New Caledonia,Czechia,930
New Caledonia,Germany,1199
New Caledonia,Djibouti,6390
New Caledonia,Denmark,858
New Caledonia,Dominican Republic,526
New Caledonia,Algeria,1108
New Caledonia,Ecuador,477
New Caledonia,Estonia,689
New Caledonia,Egypt,144
New Caledonia,Spain,2100
New Caledonia,Ethiopia,184
New Caledonia,Finland,684
New Caledonia,Fiji,66598
New Caledonia,"Micronesia, Federated States of",4633
New Caledonia,France,131380
New Caledonia,Gabon,5819
New Caledonia,United Kingdom,1211
New Caledonia,Grenada,916
New Caledonia,Georgia,477
New Caledonia,French Guiana,104261
New Caledonia,Ghana,349
New Caledonia,Gambia,721
New Caledonia,Guinea,941
New Caledonia,Guadeloupe,87716
New Caledonia,Equatorial Guinea,718
New Caledonia,Greece,945
New Caledonia,Guatemala,142
New Caledonia,Guam,5216
New Caledonia,Guinea-Bissau,633
New Caledonia,Guyana,446
New Caledonia,Hong Kong,1001
New Caledonia,Honduras,137
New Caledonia,Croatia,650
New Caledonia,Haiti,1251
New Caledonia,Hungary,648
New Caledonia,Indonesia,370
New Caledonia,Ireland,1992
New Caledonia,Isle of Man,740
New Caledonia,India,73
New Caledonia,Iceland,1935
New Caledonia,Italy,1539
New Caledonia,Jersey,1786
New Caledonia,Jamaica,1106
New Caledonia,Jordan,181
New Caledonia,Japan,1221
New Caledonia,Kenya,315
New Caledonia,Kyrgyzstan,339
New Caledonia,Cambodia,435
New Caledonia,Kiribati,44268
New Caledonia,Comoros,3963
New Caledonia,"Korea, Republic of",465
